content,reviewId,score,app,date
화면이 켜지다가 다시 꺼집니다.,2022-03-02 21:45:29,0.024942144751548767,samsung,2022
투자스쿨에서 경제교실 유튜브 보는데 전체화면 하다가 하단바 잘못 누르면 투자스쿨 첫 화면으로 튕깁니다.,2022-03-02 16:11:20,0.0050972639583051205,samsung,2022
원래는 구형 앱 디자인이라고 생각했는데 업데이트 하고나서 깔끔해져서 좋아요.,2022-03-02 03:03:24,0.994155764579773,samsung,2022
내 홈화면 돌려줘요 +,2022-03-01 19:01:16,0.0034278619568794966,samsung,2022
디자인 바뀐건 좋은데 전에 사용하던 기능들 대부분 삭제됐네요..,2022-03-01 19:01:16,0.004244121722877026,samsung,2022
검색기능 겁나부실함 이전화면기능 없어 모든종목을 처음부터 검색해야함 뒤로가기 누르면 처음으로 돌아감 ㅆㄹㄱ 같음 시간낭비심하고 노가다느낌으로 종목검색해야함 몇번을 건의해도 쳐다도 안봄 5개월째 답변한번없음 오죽하면 여기다 리뷰씀 삼성이름이 아까운어플 기능들이 엄청부실함 그나마 있는것들도 직관적이지 못하고 여기저기 숨겨놓은듯한 느낌 최근들어서 관심등록메뉴가 생겼을정도로 부실함 아무관련 없는곳에 기능을 숨겨놓아 찾으려면 고객센타 전화해야 찾을수 있음(기능을 베베꼬아놓는건 삼성HTS의 특징이기도하여 같은개발자인가 생각듬) 대중위주로 만든게 아님 개발자위주로 만든느낌 그냥 사고파는 기능만 충실한앱,2022-02-28 13:56:39,0.004342225380241871,samsung,2022
개인적으로는 직관적이라 사용하기 쉽고 편하네요.,2022-02-24 15:55:33,0.9948887228965759,samsung,2022
로그인 화면에서 뒤로가기 or < 클릭시 종료 확인창이 뜹니다.,2022-02-22 14:33:56,0.009113611653447151,samsung,2022
"원화RP매매 매도시 비밀번호 체크란이 없는데도 체크오류라며 매도가 되지 않음 항상 어플업데이트를 하면 무조건 오류발생, 화면도 눈만아프게 만들고 진짜 왜그러는거예요?",2022-02-18 09:35:10,0.03464656323194504,samsung,2022
"갤럭시 폴드에서는 태블릿 모드 화면이 실행되는데, 살제 태블릿인 갤럭시 탭에서는 태블릿모드로 실행이 안되나요?",2022-02-16 17:41:31,0.9896003007888794,samsung,2022
UI가 자주 바뀌고 현재 평단은 얼마구 매입 수량이 몇개인지 확인이 안되요,2022-02-10 18:16:10,0.9688463807106018,samsung,2022
지문인식 후 다음화면으로 안넘어가요.,2022-02-10 15:45:31,0.009112362749874592,samsung,2022
배경화면을 블랙으로도 변경할수 있게 해주세요,2022-02-06 21:49:24,0.015622214414179325,samsung,2022
특징주 > 등락률/거래대금상위등에 들어가서 종목 클릭후 차트보고 다시 뒤로가기로 나오면 등락률/거래대금상위 리스트 화면이 아니고 신규상장 초기화면으로 바뀝니다,2022-02-05 17:56:43,0.9922216534614563,samsung,2022
등락률/거래대금상위 리스트 화면이 유지되도록 수정부탁드립니다.,2022-02-05 17:56:43,0.9864339828491211,samsung,2022
종합잔고 화면 즉시대출 메뉴 활성화 안됨(며칠전까지는 됐음) 관심종목 화면에서 알림(편지봉투) 활성화 안됨(이건 한번도 된적없음) 기종 : 겔s21 울트라,2022-02-04 20:10:15,0.7577598690986633,samsung,2022
수수료 평생해택으로 옮겨오기전에 웹부터 설치했는데 분할화면의 활용도가 너무 없어서 실망입니다.,2022-02-03 12:37:55,0.028564205393195152,samsung,2022
요즘 스마트폰 화면이 커서 활용도가 높아졌는데 mpop은 추세에 늦게 대응하니 실망입니다.,2022-02-03 12:37:55,0.003294941270723939,samsung,2022
삼성증권어플 장점은 국내/해외 주식을 한개의 어플로 관리할 수 있다는 점이 크네요 단점은 UI가 자주 바뀐다는 거 같아요.,2022-02-03 10:07:25,0.9930405616760254,samsung,2022
계좌 개설할때도 불친절 해서 뭐가 동의가 안됐는지 인터페이스도 안보이고 타사에 비해 커스터머가 직접 일일이 찾아서 해결해야 되는 방식에 계좌 설명도 무슨 보험사 약관 마냥 길어서 정작 중요한내용은 안보이고 출금 절차도 복잡하고 계좌 공장찍어 내듯이 만들게 유도 하고 별점은 어떻게 4점대 중반 인지 대충보니까 이벤트 이용해서 별점 받고 혜택주는 걸로 머리 잘썼는데 별점만 보고 쓰실거면 나는 비추...,2022-02-02 15:12:45,0.004122179467231035,samsung,2022
인터페이스가 깔끔하고 메뉴도 직관적으로 빠르게 찾을수 있게 카테고리로 잘 나눠져 있어서 좋아요:) 다른 증권사 가려해도 삼성증권이 거래도 메뉴도 편해서 자주 찾게 됩니다!,2022-01-31 23:50:26,0.9890791773796082,samsung,2022
"친구가 삼성증권으로 재테크하길래 월급으로 저축하기 힘들어서 재테크해볼까 하고 삼성증권 mPOP 어플 다운받았는데, 일단 UI 깔끔하고 한눈에 들어와서 가독성도 좋고 저장공간도 작은데 속도도 빠르고 너무 좋아요!!",2022-01-31 23:39:37,0.11720594763755798,samsung,2022
사용하기 편하게 되어있고 한눈에 보기 좋아 좋아요!,2022-01-31 23:38:26,0.9955405592918396,samsung,2022
직관적이고 종목의 상세설명이 좋습니다.,2022-01-31 22:57:50,0.9946807026863098,samsung,2022
타증권사 이벤트 혜택에도 어플의 난잡함때문에 사용하지 않게되는데 엠팝어플이 확실히 직관적인 매력이 있어 좋은것 같아요,2022-01-31 22:57:50,0.02942262776196003,samsung,2022
"개인자산, 자산조회등 한눈에 보기편하고 거래,뱅킹 편리하고 반응속도도 빨라서 주요 거래사로 사용중입니다",2022-01-31 22:19:53,0.9962213039398193,samsung,2022
삼성증권이 인터페이스가 제일 깔끔하고 직관적입니다.,2022-01-31 21:53:37,0.9725952744483948,samsung,2022
"모든 자산관리를 비대면으로 심플하고 직관적인 모습에서 누구나 간편하게 다양한 이슈와 정보가 가득, 한 눈에 파악하는 상품부터 구매의 용이함까지..",2022-01-31 21:24:18,0.9954389929771423,samsung,2022
시원한 UI에 아주 만족합니다,2022-01-31 20:29:25,0.9927990436553955,samsung,2022
이번에 영국etf 때문에 삼성증권 다운받았는데 개인적으로 타증권사보다(키x) ui가 보기 편해서 좋아요,2022-01-31 19:44:01,0.019389361143112183,samsung,2022
"국내주식 해외주식을 쉽게 거래할수 있고, 화면이 직관적이라 가래하기 편해요.",2022-01-31 19:20:03,0.9960387945175171,samsung,2022
특히 고객센터 연락이 어려웠는데 상담전화 기능이 추가된 것은 만족스럽습니다 매수 화면에서 수치로 매수 수량등을 보여주는 것 이외에 바차트 등을 이용하면 좀더 직관적일 것 같습니다,2022-01-31 19:01:37,0.9905241131782532,samsung,2022
디자인보다 실속있게 좀 더 업그레이드 되었으면 하는 아쉬움이 있다.,2022-01-31 17:45:52,0.10228513926267624,samsung,2022
세련된 디자인을 바탕으로 veryzone One Stop!,2022-01-31 17:42:40,0.9912352561950684,samsung,2022
"오래동록 장기간 삼성증권 mPOP을 이용하면서 간혹 바뀐 디자인 개편이 있는 경우에도 고객들이 크게 불편함이 생길까 염려스러운지 시각적인 부분 개선 ▶ 기존 설정 유지 등,,!",2022-01-31 17:42:40,0.9349526166915894,samsung,2022
직관적인UI와 메뉴 커스터마이징 기능이좋아요~,2022-01-31 17:24:30,0.9930029511451721,samsung,2022
"인터페이스가 편리하고, 보안 철통 안정적.",2022-01-31 17:16:56,0.990835428237915,samsung,2022
처음 깔아본건데 반응속도도 빠르고 인터페이스도 보기좋게 되어있어서 만족스럽습니다,2022-01-31 17:15:40,0.9947157502174377,samsung,2022
인터페이스가 업데이트되어 직관적이고 트렌디하며 원하는 정보가 한눈에 보여 이용이 편해요,2022-01-31 16:22:49,0.9959421753883362,samsung,2022
믿을 수 있는 삼성증권은 사용하기도 편리하고 인터페이스도 직관적이면서 서버 용량도 많아서 오류가 나는 것도 적어요,2022-01-31 16:16:52,0.983893632888794,samsung,2022
디자인이 아주 깔끔하고 초보자도 쉽게 사용할 수 있는 앱입니다.,2022-01-31 16:15:24,0.9944456815719604,samsung,2022
또한 첫화면을 설정할수있고 증권계좌도 평생계좌나 별칭을 적을수있는 시스템이 있음 좋겠습니다.,2022-01-31 15:12:32,0.9647970199584961,samsung,2022
가로로 보는 주식종합화면 2.,2022-01-31 14:32:08,0.05976821854710579,samsung,2022
별하나 뺀 이유는 My화면을 원하는대로 바꿀 수 있으면 좋겠습니다.,2022-01-31 13:46:36,0.005436719860881567,samsung,2022
해외주식을 주로하는데 1년전 대비 인터페이스 등 편의성이 많이 개선되어 잘 사용하고있습니다.,2022-01-31 13:25:58,0.7510024309158325,samsung,2022
처음에 주식시작할때 tv광고로 키움증권을 써보았지만 직관적이지 않아 어려웠어요,2022-01-31 13:19:35,0.9812621474266052,samsung,2022
UI면 UI 속도면 속도 삼성mPOP가 답임,2022-01-31 12:23:21,0.12231417745351791,samsung,2022
그리고 화면도 깔끔해서 보기 좋습니다.,2022-01-31 11:53:58,0.9934225678443909,samsung,2022
화면이 시각적으로 보기 편하게 잘 되어 있네요.,2022-01-31 11:22:30,0.9924401044845581,samsung,2022
파이차트로 자산 보유 현황을 한 눈에 확인할 수 있는 점도 유용한데 자산의 형태와 총자산 비율만 확인되는 점은 조금 아쉽습니다.,2022-01-31 07:41:28,0.9957929849624634,samsung,2022
화면 구성과 예약 기능 업그레이드로 매우 편리함,2022-01-31 05:48:56,0.994601845741272,samsung,2022
오늘 기준 이전 초기화면 UI가 좋았어요.,2022-01-31 00:24:27,0.0031130947172641754,samsung,2022
직관적으로 만들어져 있어 편리합니다.,2022-01-30 23:12:49,0.9941416382789612,samsung,2022
"한눈에 보는 주식의 등락 현황과 그리고 관심이 있는 테마까지 누구나 쉽게 접근이 가능하다는 점, 가독성이 좋은 정보까지 복잡하지 않고 간편하다는 것이 좋아요.",2022-01-30 22:53:09,0.9961822628974915,samsung,2022
"인터페이스가 깔끔해지고, 처리속도가 예전보다 빨라진 느낌입니다.",2022-01-30 17:10:05,0.009170827455818653,samsung,2022
전체적으로 직관적으로 메뉴들이 설정되어 있으나 스스로 꾸미는 메뉴와 기관거래에 대한 상세구매 기관명을 조회해볼수 있는 화면이 있었으면 합니다,2022-01-30 17:03:56,0.9841731786727905,samsung,2022
삼성증권mPOP 앱 리뉴얼 진심으로 축하드립니다 더욱 더 세련되어진 디자인과 깔끔하게 잘 정리된 메뉴 구성으로 원하는 항목을 쉽게 검색 할 수 있게 정말 편하게 새단장 되었네요 ~~,2022-01-30 16:39:01,0.9932538866996765,samsung,2022
디자인도 깔끔하고 사용하기 편리합니다.,2022-01-30 15:22:10,0.9927248954772949,samsung,2022
한눈에 내 관심종목의 등락을 알수있고 편리하게 이체도 하고 좋은데 지금 시장이 너무 안좋아 마이너스40프로라 안습입니다.,2022-01-30 12:54:54,0.9951021671295166,samsung,2022
속도도 빨라졌고 직관적이예요,2022-01-30 11:33:37,0.9939524531364441,samsung,2022
속도가 빠릿빠릿하고 인터페이스가 더 편리해진것 같아요,2022-01-30 07:18:31,0.9937599301338196,samsung,2022
빠르고 직관적인 ui가 좋아요,2022-01-30 03:55:42,0.9931384921073914,samsung,2022
다른 증권사 앱보다 디자인도 깔끔하고 사용자 편의성을 많이 고려한것 같아요~,2022-01-30 01:50:53,0.9947711825370789,samsung,2022
쉬운 인터페이스로 주식 초보자들도 접근을 할 수 있는것 같아요.,2022-01-29 18:42:47,0.9940189123153687,samsung,2022
전반적으로 사용자환경(GUI)가 많이 향상되었네요,2022-01-29 17:46:32,0.9942406415939331,samsung,2022
사용자 친화적인 UI가 강점입니다.,2022-01-29 11:12:15,0.9873992204666138,samsung,2022
그래서 한눈에 다양한 정보를 보기편하고 사용하기도 좋아요.,2022-01-29 10:16:34,0.9960214495658875,samsung,2022
인터페이스가 깔끔하니 사용하기 좋네요.,2022-01-29 09:56:38,0.9826436638832092,samsung,2022
좋아요 예전보다 빨라지고 직관적으로 바뀌엇어요,2022-01-29 08:53:50,0.9882059097290039,samsung,2022
바뀐ui도 잘 사용하고 있습니다.,2022-01-29 08:31:27,0.014659411273896694,samsung,2022
"이벤트를 클릭하여 들어가면 목록이 나오는데 이미 신청한 이벤트 목록이 5개까지만 보여지고 그이상은 보여지지않아 신청확인을 한눈에 확인할 수 있도록 요청하며, 이벤트를 한곳에 모아두면 좋은데 해외투자 지원이벤트,해외주식 수수료 이벤트를 따로 분리시켜서 고객이 혼란스러워 할 수 있습니다.",2022-01-29 08:28:17,0.13639044761657715,samsung,2022
또한 눈이 잘 보이지않는 고객이나 어르신들을 위해 이벤트 유의사항에서 필수공지 사항과 놓칠 수 있는 공지는 빨간색 또는 명시성이 높은색으로 표시해 주시기를 부탁드립니다~~~^^,2022-01-29 08:28:17,0.03360232338309288,samsung,2022
사용하기 편함 사용하는 증권사 앱 6개 중 가장 직관적임,2022-01-29 08:22:43,0.9960196614265442,samsung,2022
화면크기 보기좋음,2022-01-28 22:11:52,0.9670652151107788,samsung,2022
편한 Ui 좋아요,2022-01-28 22:00:16,0.9912068247795105,samsung,2022
"화면의 간결함, 사용편리성으로 잘 사용하고 있어요.",2022-01-28 17:48:30,0.9946931004524231,samsung,2022
작은 화면에 모두에게 필요한 것을 전부 넣을수는 없죠.,2022-01-28 17:48:30,0.023839300498366356,samsung,2022
"앱사용에 무리가 없고, 직관적입니다.",2022-01-28 16:46:46,0.99398273229599,samsung,2022
우선 어플 개선되고 나서 화면이 깔끔해져서 가독성이 좋아졌습니다.,2022-01-28 16:39:16,0.9783194661140442,samsung,2022
또 메뉴까지 들어가지 않아도 화면 하단 스티커에서 웬만한 필요한 메뉴를 바로 갈 수 있어서 편리합니다.,2022-01-28 16:39:16,0.501203179359436,samsung,2022
"예전 처럼 한눈에 보유주식 매입가 , 보유주식수등 한번에 볼수 있는 영역이 있었으면 좋겠습니다.",2022-01-28 16:30:08,0.9952917098999023,samsung,2022
"매우 직관적이고, 사용 편의성 훌륭",2022-01-28 15:54:15,0.9952463507652283,samsung,2022
"ETF 매수를 처음으로 삼성증권에서 해봤는데, UI도 편하고 이런 저런 이벤트도 많이해서 처음 주식시작 하시는 분들한테 좋은 어플인것 같습니다.",2022-01-28 15:50:44,0.9802683591842651,samsung,2022
직관적으로 보기가 좋습니다,2022-01-28 14:17:03,0.9946067929267883,samsung,2022
한가지 타계좌 확인후 연속 다른계좌 확인시 다른화면으로 이동되어 다시 여러번 클릭 하는것이 불편합니다,2022-01-28 14:14:17,0.9107065200805664,samsung,2022
"1×1은 되는데 4×4는 ""위젯을 로드 할 수 없습니다""라고 나면서 화면이 안 나옵니다.",2022-01-28 13:59:05,0.0540892668068409,samsung,2022
"연금계좌에서요, 그 외에는 인터페이스가 깔끔하고 빨라서 좋습니다",2022-01-28 11:53:55,0.9930263757705688,samsung,2022
"현재 펀드와, 주식 수익률을 한눈에 볼수있어서 편리합이다",2022-01-28 11:53:29,0.9957448840141296,samsung,2022
잔고화면에서는 거래내역과 주문체결까지볼수있어 편리함을 더했고 종목검색도 다양한기능이 추가되어있어 유용합니다,2022-01-28 11:32:39,0.9953763484954834,samsung,2022
UI가 더 직관적으로 변했어요,2022-01-28 10:37:43,0.9926043748855591,samsung,2022
어플 쓰다가 잠깐 다른 앱 갔다오면 화면에 헤더들 빼고 글자 다 사라지는데 저만 그래요???????,2022-01-28 10:16:50,0.40427058935165405,samsung,2022
한가지 개선했으면 하는 점은 '해외주식 잔고' 화면에서 수익률등으로 정렬을 해놓아도 다른 화면으로 넘어갔다 오면 다시 초기화 되어 있는점 개선 부탁드립니다,2022-01-28 10:10:54,0.9947158694267273,samsung,2022
사용자 친화적인 화면구성과 ui설계에 타사보다 편리하게 사용 할 수 있어 애용하는 편입니다!,2022-01-28 09:45:04,0.9952242374420166,samsung,2022
업데이트 이후 특히 Home 화면의 구성과 시인성이 더욱 좋아졌네요.,2022-01-28 04:59:13,0.989389955997467,samsung,2022
다른앱보다 한눈에 잘들어오게 정리가 쉽게 잘됨,2022-01-28 04:39:56,0.9956517815589905,samsung,2022
변경된 건 포트폴리오가 잘되어있어 투자비율을 한눈에 봐서 좋습니다,2022-01-28 00:51:11,0.9945375323295593,samsung,2022
"넷 째, 앱 디자인이 보기 편하고 시각적인 안정감을 준다.",2022-01-28 00:40:58,0.9929760694503784,samsung,2022
화면과 글자가 부드럽고 보기 편안하다.,2022-01-27 23:24:34,0.9955352544784546,samsung,2022
단점은 챠트보기 화면이 타사보다 좀 불편한것 같다.,2022-01-27 23:24:34,0.9786060452461243,samsung,2022
리뉴얼이후 직관적인 메뉴구성이 사용시 편리합니다,2022-01-27 21:41:00,0.9935657382011414,samsung,2022
이번에 새로바뀐 인터페이스가 참 좋아요.,2022-01-27 18:42:23,0.20122802257537842,samsung,2022
다른증권사에비해 인터페이스가깔끔하고 사용하기 편리합니다.,2022-01-27 15:22:04,0.9874075651168823,samsung,2022
좁은 화면에 다양한 메뉴가 있다보니 가시성이 좋다는 것이 장점입니다,2022-01-27 13:50:25,0.9947422742843628,samsung,2022
디자인은 깔끔한데 위젯 이용시 새로고침이 안먹혀요,2022-01-27 13:27:02,0.018582258373498917,samsung,2022
메인화면 설정 종합계좌 부터 띄워주세요,2022-01-27 08:59:33,0.02082795277237892,samsung,2022
증권어플 중 UI가 가장 깔끔하고 사용이 편리합니다,2022-01-27 00:11:16,0.9954288005828857,samsung,2022
이전 버전 아래창에 한눈에 나열되서 관심섹터 고정해서 바로 보면됬는데 그걸 또 더보기를 눌러야 펼쳐지게 하는 번거로움을 만드시네..,2022-01-27 00:00:47,0.0045403470285236835,samsung,2022
새로 리뉴얼된 앱이 훨씬 디자인적으로 보기편하고 직관적이라 좋아요.,2022-01-26 23:07:13,0.9880051016807556,samsung,2022
한화면에서 퇴직연금 종목별 성과도 보면 좋을것 같아요,2022-01-26 23:07:13,0.989348292350769,samsung,2022
"국내주식, 해외주식 모두 삼성증권으로 시작했는데 UI도 편하고 기능 자체도 사용자 편의성을 고려해서 만들었다는게 느껴져요",2022-01-26 22:40:24,0.994559109210968,samsung,2022
매수후 전에 산 평단가랑 현재단가랑 같은화면에 바로볼수 있었으면 합니다.,2022-01-26 22:02:10,0.9950703382492065,samsung,2022
여러가지로 편리하고 직관적으로 바뀐 점은 좋습니다.,2022-01-26 20:17:29,0.9925784468650818,samsung,2022
앱 내 디자인도 깔끔하고 계좌개설시 막히는 부분이 있으면 전화연결이 바로 가능하도록 만든점이 좋아요,2022-01-26 11:51:01,0.9932395219802856,samsung,2022
홈화면 글씨체가집중이 잘되네요.,2022-01-26 09:30:38,0.5505802631378174,samsung,2022
경제상황을 먼저 알수있도록 화면구성이 잘되어있고 자산구성이 이해하기 쉽네요.,2022-01-26 09:30:38,0.9926794767379761,samsung,2022
사용자에게 직관적인 인터페이스 위주로 구성하여 사용 편의성이 좋아졌다.,2022-01-26 09:16:57,0.992911159992218,samsung,2022
설명서를 보지 않아도 직관적으로 사용하기 편해요,2022-01-26 08:52:10,0.9949008226394653,samsung,2022
한눈에 들어온달,2022-01-26 06:31:40,0.9960506558418274,samsung,2022
인터페이스가 개선되어 평소 타증권사앱에서 있던데 왜 여긴안되지?,2022-01-26 00:58:33,0.03811511769890785,samsung,2022
타증권가 MTS대비모바일에 가장 최적화된 UI가 좋습니다.,2022-01-25 22:40:34,0.9919677376747131,samsung,2022
직관적인 디자인으로 보기 쉬워요,2022-01-25 18:38:07,0.9942822456359863,samsung,2022
한눈에 볼수 있고 상한 하한가 대량거래등 자세히 알려줘서 좋아요,2022-01-25 18:19:53,0.9958794116973877,samsung,2022
나의 자산도 한눈에 알수 있고 안전하고~ 사용할수록 더 맘에 들어요,2022-01-25 15:28:55,0.9962877035140991,samsung,2022
다른앱보다 화면구성이 좋습니다,2022-01-25 15:14:05,0.9913051128387451,samsung,2022
해외주식을 주로 거래하는데 직관적이고 좋습니다.,2022-01-25 13:52:12,0.9942796230316162,samsung,2022
공모주 하면서 여러 증권사 어플을 사용했는데 ui가 저랑 제일 잘 맞아서 삼성증권 사용하고 있습니다.,2022-01-25 13:29:20,0.022589076310396194,samsung,2022
"아쉬운점이 몇 개 있는데 계좌 잔고 확인할때 첫 화면에서 종목명, 평가손익, 수익률, 보유수량, 평가금액이 보이는데, 이걸 유동적으로 바꿀 수 있게 해줬으면 좋겠어요.",2022-01-25 13:29:20,0.9943336248397827,samsung,2022
"마지막으로 태블릿에서 사용할 때 화면이 스마트폰 크기에 맞춰서 나오는데, 혹시 이거를 태블릿 크기에 맞춰서 사용하게 해주실 수 있으실지 여쭤봅니다!!",2022-01-25 13:29:20,0.9044690728187561,samsung,2022
My랑 MY자산 화면 원복해주세요,2022-01-25 12:45:50,0.007437794469296932,samsung,2022
몇일전 UI 업데이트됐는지 화면이 바꼈는데 매우 불편하네요,2022-01-25 12:45:50,0.0058887312188744545,samsung,2022
처음 시작하기에 삼성증권 mPOP가 제일 편했어요 쓰다보면 익숙해지지만 다른증권어플보다는 직관적이고 카테고리도 쉽게 구성되어 있어 초보가 사용하기에는 제일 나은거 같네됴,2022-01-25 09:54:01,0.9931394457817078,samsung,2022
Ui 자꾸 개같이 바꾸지마!!!!!!!!!,2022-01-25 03:24:33,0.0028382553718984127,samsung,2022
화면이나 전체적인 구성은 타증권사보다 편안하니 좋다,2022-01-24 22:29:05,0.993593156337738,samsung,2022
깔끔하고 직관적이고 사용하기 용의합니다.,2022-01-24 22:23:50,0.9947270750999451,samsung,2022
해외지수도 선별하여 바로 이동화면에서 확인가능하도록 했으면 합니다,2022-01-24 21:24:19,0.889014482498169,samsung,2022
한눈에 주식을 관리할 수 있어요ㅎㅎ,2022-01-24 21:08:18,0.9960416555404663,samsung,2022
UI가 매우 편리해졌습니다,2022-01-24 21:03:11,0.9941903352737427,samsung,2022
"하나의 앱에서 연금, irp 까지 모두 거래가능하고 펀드투자까지, ux도 편리합니다.",2022-01-24 20:39:45,0.995671272277832,samsung,2022
계좌 증권사별로 여러개인데 그래도 주력계죄는 삼성증권 시스템 안정성이 1등임 요즘 자꾸 업뎃하는데 업뎃 자꾸해서 별 하나 뺌 키움증권 UI구려도 잘만씀 시스템 안정성만큼 익숙한것도 플러스요소임 난 아직도 예전 파란색과 짙은 회색바탕이 좋음,2022-01-24 18:26:37,0.014534611254930496,samsung,2022
앱사용에 있어 심플하며 직관적이고 편리합니다.,2022-01-24 17:15:42,0.9952524900436401,samsung,2022
한눈에 보기 편해요.,2022-01-24 17:01:03,0.9956620335578918,samsung,2022
"홈화면에서 내자산 보고싶지도 않은데 치울 수도 없고, 국내지수 해외지수는 내가 보고싶은 것만 선택할 수도 없고..",2022-01-24 16:40:12,0.0064585949294269085,samsung,2022
"여러군데 써봤지만 삼성만큼 직관적인 인터페이스는 없는듯 거기에 빠방한 현금이벤트, 적은 거래 수수료까지 삼위일체로 완벽한 MTS",2022-01-24 16:37:32,0.3967016041278839,samsung,2022
"새로 바뀐 삼성증권 mPOP 리뉴얼 이전보다 UI도 보기 편해지고, 사용하기 편해졌어요.",2022-01-24 11:33:56,0.011143283918499947,samsung,2022
"가장 마음에 드는 점은 어플 첫 페이지에 각종 지수, 순위 그리고 뉴스까지 한 눈에 볼 수 있다는 점이 가장 매력적인거 같네요.",2022-01-24 11:33:56,0.9961600303649902,samsung,2022
"ui 업데이트 후에 오히려 헷갈리고, 앱이 전체적으로 느려진 기분입니다.",2022-01-24 09:59:16,0.0038381731137633324,samsung,2022
"대체적으로 괜찮은데, 마이자산화면에서 미체결내역만 바로 볼수있는 항목이 있으면 좋겠습니다",2022-01-24 09:15:40,0.9906914830207825,samsung,2022
앱이 직관적으로 사용가능하고 거래가 매우 쉽습니다,2022-01-24 02:53:28,0.9949663281440735,samsung,2022
특히 직관적으로 편히 볼 수 있는점이랑 고객 맞춤형 상담코너가 너무 마음에 들어요^^,2022-01-23 23:39:25,0.995429515838623,samsung,2022
한눈에 보기 좋고 편하게 되어있네요,2022-01-23 23:16:57,0.9955946803092957,samsung,2022
"현재가 화면에서 국내주식과 해외주식시세를조회할수도 있고, 신주인수권과 k-otc등 한 화면안에서 보기가쉽네요",2022-01-23 21:34:35,0.9959359169006348,samsung,2022
앱 사용이 쉽고 한눈에 보기 좋아요,2022-01-23 21:17:50,0.996001660823822,samsung,2022
타 증권사에서 10년정도 주식거래를 유지하다가 앱 먹통 사고가 잦고 VIP 라고 해도 딱히 대단한 혜택도 없어서 여러가지를 비교한 후 삼성증권으로 갈아타서 mPOP 사용 3년차 되어가는데 앱 먹통도 없고 사용자 편의에 입각해서 직관적으로 사용할 수 있어서 좋습니다,2022-01-23 21:02:38,0.00450722873210907,samsung,2022
직관적이라 가독성 높음,2022-01-23 16:09:52,0.019384602084755898,samsung,2022
정보및 직관성이 많이 개선된 느낌입니다.,2022-01-23 15:15:48,0.9954569339752197,samsung,2022
전보다 디자인이 깔끔하고 구동속도도 한결 부드러워진 느낌입니다,2022-01-23 14:43:34,0.037559397518634796,samsung,2022
직관적인 메뉴구성으로 사용자의 편의에도 초점을 맞춰 새단장한것 같네요,2022-01-23 14:43:34,0.011877681128680706,samsung,2022
mpop의 인터페이스가 깔끔해서 정착했는데 아쉬운 점도 있는것같아요.,2022-01-23 13:23:37,0.9913062453269958,samsung,2022
"마이자산을 한눈에 볼 수 있고, 글자크기 글꼴 등 보기 편리 합니다",2022-01-23 12:06:38,0.9962515234947205,samsung,2022
금융사 어플중에 직관적이고 간편하게 쓸수 있게 메뉴가 구성되어 있는거 같아요.,2022-01-23 11:09:23,0.995510458946228,samsung,2022
한눈에 쏙 들어오게 일목요연하게 잘 짜여져있음~~,2022-01-23 10:10:56,0.9955688118934631,samsung,2022
다른 주식앱들 보다 에러도 덜 나고 화면이 직관적이라 보기 편합니다.,2022-01-23 10:04:55,0.9959195852279663,samsung,2022
증권사앱 중 가장 직관적이고 편한것같다,2022-01-23 06:20:09,0.9956466555595398,samsung,2022
디자인 구성도 보기 편하게 되어있고 접속속도도 원활하니 좋네요,2022-01-23 00:58:11,0.9942240118980408,samsung,2022
일단 앱을 키면 나오는 화면이 관심종목 주식들이 한눈에 보기 쉽게 나옵니다.,2022-01-23 00:44:35,0.9958963394165039,samsung,2022
"그리고 종목명, 현재 가격, 변동된 가격이 한눈에 들어오는 방식으로 구성되어 있어서 매우 마음에 듭니다.",2022-01-23 00:44:35,0.9952049255371094,samsung,2022
화면 직관성이 좋아졌어요,2022-01-22 21:53:21,0.9940915703773499,samsung,2022
UI가 부드러워 졌네요.,2022-01-22 21:04:45,0.9848249554634094,samsung,2022
키움증권을 주로 사용함 익숙함과 편리함으로 사용중 이었는데 mpop을 사용하는데 시원한 화면과 국내주식과 해외주식을 동시에 사용할수있고 irp퇴직연금 무료수수료등 삼성증권편리해서 좋아요,2022-01-22 20:32:45,0.13021007180213928,samsung,2022
앱은 너무 무겁지 않은편 올드한 UI ETF 정보가 너무 빈약함,2022-01-22 20:22:12,0.9907240271568298,samsung,2022
"일단 주린이로써 제일 우려된 부분이 인터페이스, 즉 쉽게 보고 쉽게 찾는 게 제일 잘 되있어서 선택했습니다.",2022-01-22 13:16:23,0.930646538734436,samsung,2022
"ISA와 연금계좌도 여기 개설해서 잘 쓰고 있고 , 이에 따라 한눈에 계좌를 보기 편하게 해놔서 더 좋았습니다",2022-01-22 13:16:23,0.9960805773735046,samsung,2022
제 기준에서는 제일 보기 편한 ui를 제공하는 앱이에요!!,2022-01-22 12:35:49,0.9942360520362854,samsung,2022
화면 구성이 알아보기 편하고 속도가 느리지 않음.,2022-01-22 10:55:01,0.9486318230628967,samsung,2022
이번 mPOP어플 더 직관적이고 한눈에 쉽게들어와서 사용이더욱간편해졌습니다,2022-01-22 10:12:11,0.9960092306137085,samsung,2022
한눈에 타은행 계좌도 볼수있어 좋아요,2022-01-22 10:11:52,0.9952540397644043,samsung,2022
한 눈에 보기 쉽게.,2022-01-22 09:41:05,0.9954833984375,samsung,2022
